,ALogP98,CNS,Drug,HBA,HBD,MW,SMILES,TPSA,TPSA_S,cLogD_ACD_v15,cLogP_ACD_v15,cLogP_Biobyte,fsp3,mapKa,mbpKa,nArom,nAtoms
469,-1.135,True,Famotidine,9.0,4.0,337.4454,c1c(nc(s1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N,175.83,237.75,-1.03,-0.40000001,-0.57999998,0.38,,7.9299998,1.0,20.0
470,3.5139999,True,Febuxostat,5.0,1.0,316.37482,Cc1c(sc(n1)c2ccc(c(c2)C#N)OCC(C)C)C(=O)O,83.209999,111.45,1.73,4.8699999,4.0999999,0.31,,3.1800001,2.0,22.0
471,0.98400003,True,Felbamate,4.0,2.0,238.23985,c1ccc(cc1)C(COC(=O)N)COC(=O)N,104.64,104.64,1.2,1.2,0.5,0.27000001,,,1.0,17.0
472,3.549,True,Felodipine,5.0,1.0,384.25375,CCOC(=O)C1=C(NC(=C(C1c2cccc(c2Cl)Cl)C(=O)OC)C)C,64.629997,64.629997,4.8299999,4.8299999,5.3000002,0.33000001,,2.73,1.0,25.0
473,5.1110001,True,Fenofibrate,4.0,0.0,360.83133,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl,52.599998,52.599998,4.8000002,4.8000002,5.23,0.30000001,,,2.0,25.0
474,3.8380001,True,Fentanyl,2.0,0.0,336.47052,CCC(=O)N(c1ccccc1)C2CCN(CC2)CCc3ccccc3,23.549999,23.549999,2.8099999,3.8900001,3.6199999,0.41,,8.7799997,2.0,25.0
475,3.174,True,Finasteride,2.0,2.0,372.54413,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,58.200001,58.200001,3.24,3.24,3.01,0.82999998,,,0.0,27.0
476,4.1989999,True,Fingolimod,3.0,3.0,307.47083,CCCCCCCCc1ccc(cc1)CCC(CO)(CO)N,66.480003,66.480003,2.8,5.25,5.0599999,0.68000001,,8.71,1.0,22.0
477,3.609,True,Flibanserin,3.0,1.0,390.40213,c1ccc2c(c1)[nH]c(=O)n2CCN3CCN(CC3)c4cccc(c4)C(F)(F)F,38.82,38.82,4.0100002,4.0700002,5.2399998,0.34999999,,7.98,2.0,28.0
478,0.75,True,Fluconazole,5.0,1.0,306.27078,c1cc(c(cc1F)F)C(Cn2cncn2)(Cn3cncn3)O,81.639999,81.639999,0.5,0.5,-0.44,0.23,,2.9400001,3.0,22.0
479,-0.61799997,True,Flucytosine,3.0,2.0,129.09245,c1c(c([nH]c(=O)n1)N)F,67.480003,67.480003,-2.8099999,-2.3599999,-1.64,0.0,,2.9000001,0.0,9.0
480,4.033,True,Fluoxetine,2.0,1.0,309.32611,CNCCC(c1ccccc1)Oc2ccc(cc2)C(F)(F)F,21.26,21.26,1.5599999,4.0900002,4.5700002,0.28999999,,10.06,2.0,22.0
481,4.2129998,True,Flurazepam,3.0,0.0,387.87823,CCN(CC)CCN1c2ccc(cc2C(=NCC1=O)c3ccccc3F)Cl,35.900002,35.900002,1.64,4.0,4.21,0.33000001,,9.79,2.0,27.0
482,3.6800001,True,Flurbiprofen,2.0,1.0,244.26093,CC(c1ccc(c(c1)F)c2ccccc2)C(=O)O,37.290001,37.290001,0.98000002,4.1199999,3.75,0.13,4.1399999,,2.0,18.0
483,2.7379999,True,Fluvoxamine,4.0,1.0,318.33463,COCCCC/C(=N\OCCN)/c1ccc(cc1)C(F)(F)F,56.84,56.84,1.15,3.1099999,3.3199999,0.52999997,,9.3900003,1.0,22.0
484,1.414,True,Frovatriptan,2.0,3.0,243.30428,CNC1CCc2c(c3cc(ccc3[nH]2)C(=O)N)C1,70.910004,70.910004,-2.0,0.85000002,0.72000003,0.36000001,,10.38,2.0,18.0
485,0.99299997,True,Gabapentin,3.0,2.0,171.23679,C1CCC(CC1)(CC(=O)O)CN,63.310001,63.310001,-1.3099999,1.1900001,-0.66000003,0.88999999,4.7199998,10.27,0.0,12.0
486,1.442,True,Galantamine,4.0,1.0,287.35352,CN1CCC23C=CC(CC2Oc4c3c(ccc4OC)C1)O,41.93,41.93,1.12,1.75,1.02,0.52999997,,7.9200001,1.0,21.0
487,4.1719999,True,Gemfibrozil,3.0,1.0,250.33337,Cc1ccc(c(c1)OCCCC(C)(C)C(=O)O)C,46.529999,46.529999,1.77,4.3899999,3.9400001,0.52999997,4.75,,1.0,18.0
488,2.401,True,Granisetron,3.0,1.0,312.40936,Cn1c2ccccc2c(n1)C(=O)NC3CC4CCCC(C3)N4C,50.16,50.16,-1.42,1.47,1.72,0.56,,10.5,2.0,23.0
489,2.1919999,True,Guanabenz,4.0,2.0,231.08192,c1cc(c(c(c1)Cl)/C=N/N=C(N)N)Cl,76.75,76.75,2.05,2.49,1.35,0.0,,7.6599998,1.0,14.0
490,2.03,True,Guanfacine,4.0,2.0,246.09326,c1cc(c(c(c1)Cl)CC(=O)N=C(N)N)Cl,81.470001,81.470001,1.6,1.61,1.25,0.11,,5.29,1.0,15.0
491,4.178,True,Halazepam,2.0,0.0,352.73819,c1ccc(cc1)C2=NCC(=O)N(c3c2cc(cc3)Cl)CC(F)(F)F,32.669998,32.669998,4.2199998,4.2199998,3.75,0.18000001,,2.6099999,2.0,24.0
492,8.1999998,True,Halofantrine,2.0,1.0,500.42371,CCCCN(CCCC)CCC(c1cc2c(cc(cc2Cl)Cl)c3c1ccc(c3)C(F)(F)F)O,23.469999,23.469999,6.7399998,8.7200003,9.3100004,0.46000001,,9.4399996,3.0,33.0
493,3.8870001,True,Haloperidol,3.0,1.0,375.86423,c1cc(ccc1C(=O)CCCN2CCC(CC2)(c3ccc(cc3)Cl)O)F,40.540001,40.540001,2.1900001,3.01,3.8499999,0.38,,8.4899998,2.0,26.0
494,3.467,True,Hydroxyzine,4.0,1.0,374.90427,c1ccc(cc1)C(c2ccc(cc2)Cl)N3CCN(CC3)CCOCCO,35.939999,35.939999,1.95,2.03,4.0,0.43000001,,7.79,2.0,26.0
495,3.6070001,True,Ibuprofen,2.0,1.0,206.28082,CC(C)Cc1ccc(cc1)C(C)C(=O)O,37.290001,37.290001,0.80000001,3.72,3.6800001,0.46000001,4.4099998,,1.0,15.0
496,4.0159998,True,Iloperidone,5.0,0.0,426.48059,CC(=O)c1ccc(c(c1)OC)OCCCN2CCC(CC2)c3c4ccc(cc4on3)F,64.800003,64.800003,2.74,3.8099999,3.9200001,0.41999999,,8.6800003,3.0,31.0
497,4.2350001,True,Indomethacin,4.0,1.0,357.78763,Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)O,68.529999,68.529999,-0.16,3.0999999,4.1799998,0.16,4.2600002,,3.0,25.0
498,1.546,True,Isocarboxazid,3.0,2.0,231.25052,Cc1cc(no1)C(=O)NNCc2ccccc2,67.160004,67.160004,1.03,1.03,0.99000001,0.17,,3.3199999,2.0,17.0
499,5.5510001,True,Isotretinoin,2.0,1.0,300.43512,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,37.290001,37.290001,4.1399999,6.8299999,6.7399998,0.44999999,4.6700001,,0.0,22.0
500,2.168,True,Isradipine,7.0,1.0,371.38715,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)c2cccc3c2non3)C(=O)OC,103.55,103.55,3.5899999,3.5899999,3.9200001,0.37,,2.5599999,2.0,27.0
501,3.3610001,True,Ketoprofen,3.0,1.0,254.28056,CC(c1cccc(c1)C(=O)c2ccccc2)C(=O)O,54.369999,54.369999,-0.25,2.8099999,2.76,0.12,4.23,,2.0,19.0
502,0.021,True,Lacosamide,3.0,2.0,250.29361,CC(=O)NC(COC)C(=O)NCc1ccccc1,67.43,67.43,0.89999998,0.89999998,0.38999999,0.38,,,1.0,18.0
503,2.4260001,True,Lamotrigine,5.0,2.0,256.09137,c1cc(c(c(c1)Cl)Cl)c2c(nc(nn2)N)N,90.709999,90.709999,-0.19,-0.19,2.53,0.0,,5.3899999,2.0,16.0
504,-0.31999999,True,Lenalidomide,4.0,2.0,259.26062,c1cc2c(c(c1)N)CN(C2=O)C3CCC(=O)NC3=O,92.5,92.5,-1.39,-1.39,-0.41,0.31,,2.77,1.0,19.0
505,2.7490001,True,Letrozole,4.0,0.0,285.30273,c1cc(ccc1C#N)C(c2ccc(cc2)C#N)n3cncn3,78.290001,78.290001,1.92,1.92,1.4299999,0.059999999,,,3.0,22.0
506,2.29,True,Levamisole,3.0,0.0,204.29137,c1ccc(cc1)C2CN3CCSC3=N2,15.6,40.900002,-0.059999999,1.84,1.84,0.36000001,,10.0,1.0,14.0
507,-0.30399999,True,Levetiracetam,2.0,1.0,170.20895,CCC(C(=O)N)N1CCCC1=O,63.400002,63.400002,-0.67000002,-0.67000002,-0.34,0.75,,,0.0,12.0
508,0.38999999,True,Levodopa,5.0,4.0,197.18793,c1cc(c(cc1CC(C(=O)O)N)O)O,103.78,103.78,-2.74,-0.23,-2.8199999,0.22,2.24,8.8500004,1.0,14.0
509,4.507,True,Levomepromazine,4.0,0.0,328.47165,CC(CN1c2ccccc2Sc3c1cc(cc3)OC)CN(C)C,15.71,41.009998,3.04,4.9400001,4.8299999,0.37,,9.3199997,2.0,23.0
510,4.7379999,True,Levomethadyl,3.0,0.0,353.49774,CCC(C(CC(C)N(C)C)(c1ccccc1)c2ccccc2)OC(=O)C,29.540001,29.540001,3.48,5.4499998,4.5900002,0.43000001,,9.3999996,2.0,26.0
511,1.288,True,Levomilnacipran,2.0,1.0,246.34798,CCN(CC)C(=O)C1(CC1CN)c2ccccc2,46.330002,46.330002,-1.52,1.23,1.91,0.52999997,,10.36,1.0,18.0
512,4.71,True,Levopropoxyphene,3.0,0.0,339.47116,CCC(=O)OC(Cc1ccccc1)(c2ccccc2)C(C)CN(C)C,29.540001,29.540001,3.6600001,5.4400001,5.21,0.41,,9.1899996,2.0,25.0
513,2.6259999,True,Lidocaine,2.0,1.0,234.33728,CCN(CC)CC(=O)Nc1c(cccc1C)C,32.34,32.34,1.84,2.3599999,1.95,0.5,,8.5299997,1.0,17.0
514,2.7650001,True,Lofexidine,3.0,1.0,259.13177,CC(C1=NCCN1)Oc2c(cccc2Cl)Cl,33.610001,33.610001,1.73,3.5899999,3.46,0.36000001,,9.8000002,1.0,16.0
515,3.4690001,True,Lomustine,3.0,1.0,233.69524,C1CCC(CC1)NC(=O)N(CCCl)N=O,61.77,61.77,2.76,2.76,2.75,0.88999999,,,0.0,15.0
516,5.0,True,Loratadine,3.0,0.0,382.88321,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2nccc4)Cl)CC1,42.43,42.43,5.9400001,5.9400001,5.0500002,0.36000001,,4.2199998,2.0,27.0
517,3.5090001,True,Lorazepam,3.0,2.0,321.15808,c1ccc(c(c1)C2=NC(C(=O)Nc3c2cc(cc3)Cl)O)Cl,61.689999,61.689999,2.47,2.47,2.3699999,0.07,,,2.0,21.0
518,4.3559999,True,Lorcainide,2.0,0.0,370.91559,CC(C)N1CCC(CC1)N(c2ccc(cc2)Cl)C(=O)Cc3ccccc3,23.549999,23.549999,3.1800001,4.9000001,4.48,0.41,,9.3100004,2.0,26.0
519,2.747,True,Lorcaserin,1.0,1.0,195.68855,CC1CNCCc2c1cc(cc2)Cl,12.03,12.03,0.41,2.8900001,3.24,0.44999999,,9.9899998,1.0,13.0
520,4.5900002,True,Losartan,5.0,2.0,422.91061,CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4n[nH]nn4)CO)Cl,92.510002,92.510002,1.58,3.5599999,3.8499999,0.27000001,4.5,4.4099998,4.0,30.0
521,4.2179999,True,Lovastatin,5.0,1.0,404.53964,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,72.830002,72.830002,4.0700002,4.0700002,4.0799999,0.75,,,0.0,29.0
522,5.375,True,Lurasidone,5.0,0.0,492.67603,c1ccc2c(c1)c(ns2)N3CCN(CC3)CC4CCCCC4CN5C(=O)C6C7CCC(C7)C6C5=O,56.75,84.989998,3.6600001,4.52,6.1199999,0.68000001,,8.4099998,2.0,35.0
523,4.1160002,True,Maprotiline,1.0,1.0,277.40332,CNCCCC12CCC(c3c1cccc3)c4c2cccc4,12.03,12.03,1.66,4.5100002,4.52,0.40000001,,10.62,2.0,21.0
524,3.921,True,Maraviroc,4.0,1.0,513.66553,Cc1nnc(n1C2CC3CCC(C2)N3CCC(c4ccccc4)NC(=O)C5CCC(CC5)(F)F)C(C)C,63.049999,63.049999,1.0700001,3.5999999,3.26,0.69,,10.24,2.0,37.0
525,2.9630001,True,Mazindol,3.0,1.0,284.74023,c1ccc2c(c1)C3=NCCN3C2(c4ccc(cc4)Cl)O,35.830002,35.830002,-0.72000003,1.28,3.3800001,0.19,,13.1,2.0,20.0
526,2.1830001,True,Mecamylamine,1.0,1.0,167.29112,CC1(C2CCC(C2)C1(C)NC)C,12.03,12.03,0.0099999998,3.0599999,2.8299999,1.0,,11.35,0.0,12.0
527,4.302,True,Mefloquine,3.0,2.0,378.31216,c1cc2c(cc(nc2c(c1)C(F)(F)F)C(F)(F)F)C(C3CCCCN3)O,45.150002,45.150002,1.14,2.8699999,3.6700001,0.47,,9.2399998,2.0,26.0
528,1.9069999,True,Memantine,1.0,1.0,179.30183,CC12CC3CC(C1)(CC(C3)(C2)N)C,26.02,26.02,0.25999999,3.1800001,3.03,1.0,,10.79,0.0,13.0
529,2.4449999,True,Meperidine,3.0,0.0,247.33273,CCOC(=O)C1(CCN(CC1)C)c2ccccc2,29.540001,29.540001,1.78,2.3499999,2.23,0.52999997,,8.4399996,1.0,18.0
530,4.4510002,True,Mesoridazine,4.0,0.0,386.57394,CN1CCCCC1CCN2c3ccccc3Sc4c2cc(cc4)S(=O)C,23.549999,68.059998,1.58,3.98,4.4400001,0.43000001,,9.6300001,2.0,26.0
531,4.2490001,True,Metergoline,3.0,1.0,403.51666,Cn1cc2c3c1cccc3C4CC(CN(C4C2)C)CNC(=O)OCc5ccccc5,46.5,46.5,4.04,4.7199998,4.6900001,0.40000001,,9.54,3.0,30.0
532,-0.54699999,True,Metformin,2.0,4.0,129.16364,CN(C)C(=N)NC(=N)N,88.989998,88.989998,-4.3000002,-2.3099999,-1.63,0.5,,13.1,0.0,9.0
533,2.066,True,Methamphetamine,1.0,1.0,149.2328,CC(Cc1ccccc1)NC,12.03,12.03,-0.79000002,1.9400001,1.89,0.40000001,,10.38,1.0,11.0
534,1.669,True,Metharbital,3.0,1.0,198.21906,CCC1(C(=O)NC(=O)N(C1=O)C)CC,66.480003,66.480003,1.13,1.1799999,1.14,0.67000002,,,0.0,14.0
535,4.112,True,Methdilazine,3.0,0.0,296.42981,CN1CCC(C1)CN2c3ccccc3Sc4c2cccc4,6.48,31.780001,2.4200001,4.9099998,4.5100002,0.33000001,,10.09,2.0,21.0
536,5.073,True,Methixene,2.0,0.0,309.46832,CN1CCCC(C1)CC2c3ccccc3Sc4c2cccc4,3.24,28.540001,3.4300001,5.46,5.8400002,0.40000001,,9.8100004,2.0,22.0
537,0.91600001,True,Methocarbamol,5.0,2.0,241.24049,COc1ccccc1OCC(COC(=O)N)O,91.010002,91.010002,0.55000001,0.55000001,0.15000001,0.36000001,,,1.0,17.0
538,2.063,True,Methylergonovine,3.0,3.0,339.4314,CCC(CO)NC(=O)C1CN(C2Cc3c[nH]c4c3c(ccc4)C2=C1)C,68.360001,68.360001,1.39,1.6799999,1.76,0.44999999,,7.6900001,2.0,25.0
539,1.473,True,Methyprylon,2.0,1.0,183.24748,CCC1(C(=O)C(CNC1=O)C)CC,46.169998,46.169998,0.23,0.23,1.78,0.80000001,,,0.0,13.0
540,1.775,True,Metoclopramide,4.0,2.0,299.79639,CCN(CC)CCNC(=O)c1cc(c(cc1OC)N)Cl,67.580002,67.580002,0.34999999,2.22,2.23,0.5,,9.6499996,1.0,20.0
541,1.757,True,Metoprolol,4.0,2.0,267.36389,CC(C)NCC(COc1ccc(cc1)CCOC)O,50.720001,50.720001,-0.31,1.79,1.49,0.60000002,,9.4499998,1.0,19.0
542,1.847,True,Metyrapone,3.0,0.0,226.27376,CC(C)(c1cccnc1)C(=O)c2cccnc2,42.849998,42.849998,1.1900001,1.1900001,1.46,0.20999999,,4.6100001,2.0,17.0
543,2.3340001,True,Mexiletine,2.0,1.0,179.25877,Cc1cccc(c1OCC(C)N)C,35.25,35.25,0.95999998,2.1600001,2.5699999,0.44999999,,8.5799999,1.0,13.0
544,5.6550002,True,Mifepristone,3.0,1.0,429.59369,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)c5ccc(cc5)N(C)C)C)O,40.540001,40.540001,4.9400001,4.9499998,4.6500001,0.55000001,,5.4899998,1.0,32.0
545,2.819,True,Minaprine,5.0,1.0,298.38278,Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3,50.279999,50.279999,1.71,1.83,3.1900001,0.41,,7.0900002,2.0,22.0
546,3.0940001,True,Mirtazapine,3.0,0.0,265.35287,CN1CCN2c3c(cccn3)Cc4ccccc4C2C1,19.370001,19.370001,2.1500001,2.75,3.3199999,0.34999999,,8.1000004,2.0,20.0
547,1.528,True,Moclobemide,3.0,1.0,268.73929,c1cc(ccc1C(=O)NCCN2CCOCC2)Cl,41.57,41.57,0.76999998,0.83999997,2.1700001,0.46000001,,6.8899999,1.0,18.0
548,2.1400001,True,Molindone,3.0,1.0,276.37396,CCc1c([nH]c2c1C(=O)C(CC2)CN3CCOCC3)C,45.330002,45.330002,1.89,1.96,2.5699999,0.69,,6.8899999,1.0,20.0
549,6.0549998,True,Nabilone,3.0,1.0,372.54083,CCCCCCC(C)(C)c1cc(c2c(c1)OC(C3C2CC(=O)CC3)(C)C)O,46.529999,46.529999,7.0500002,7.0500002,6.7199998,0.70999998,,,1.0,27.0
550,2.8199999,True,Nalmefene,4.0,2.0,339.4281,C=C1CCC2(C3Cc4ccc(c5c4C2(C1O5)CCN3CC6CC6)O)O,52.93,52.93,2.0899999,2.6500001,2.6400001,0.62,,7.6799998,1.0,25.0
551,0.95200002,True,Naloxegol,12.0,2.0,651.78473,COCCOCCOCCOCCOCCOCCOCCOC1CCC2(C3Cc4ccc(c5c4C2(C1O5)CCN3CC=C)O)O,126.77,126.77,-1.14,-1.0700001,0.44,0.75999999,,6.5100002,1.0,46.0
552,2.0539999,True,Naratriptan,3.0,2.0,335.46429,CNS(=O)(=O)CCc1ccc2c(c1)c(c[nH]2)C3CCN(CC3)C,65.199997,73.580002,-0.64999998,1.35,1.7,0.52999997,,9.6300001,2.0,23.0
553,3.5569999,True,Nebivolol,5.0,3.0,405.435,c1cc2c(cc1F)CCC(O2)C(CNCC(C3CCc4cc(ccc4O3)F)O)O,70.949997,70.949997,2.3399999,3.6700001,3.5,0.44999999,,8.6499996,2.0,29.0
554,4.415,True,Nefazodone,5.0,0.0,470.00687,CCc1nn(c(=O)n1CCOc2ccccc2)CCCN3CCN(CC3)c4cccc(c4)Cl,51.619999,51.619999,3.29,3.5,6.23,0.44,,8.25,2.0,33.0
555,3.5039999,True,Nemonapride,4.0,2.0,387.90305,CC1C(CCN1Cc2ccccc2)NC(=O)c3cc(c(cc3OC)NC)Cl,53.599998,53.599998,2.02,3.0799999,4.1999998,0.38,,8.3599997,2.0,27.0
556,3.4879999,True,Nicardipine,8.0,1.0,479.52496,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)Cc2ccccc2)c3cccc(c3)[N+](=O)[O-])C(=O)OC,113.69,113.69,4.8800001,5.1300001,5.23,0.31,,7.3000002,2.0,35.0
557,3.461,True,Nicergoline,5.0,0.0,484.38553,Cn1cc2c3c1cccc3C4(CC(CN(C4C2)C)COC(=O)c5cc(cnc5)Br)OC,56.59,56.59,4.3000002,4.3400002,4.0700002,0.41999999,,7.7800002,3.0,31.0
558,1.242,True,Nicotine,2.0,0.0,162.23155,CN1CCCC1c2cccnc2,16.129999,16.129999,-0.47,0.72000003,0.88,0.5,,8.0,1.0,12.0
559,1.766,True,Nifedipine,7.0,1.0,346.33463,CC1=C(C(C(=C(N1)C)C(=O)OC)c2ccccc2[N+](=O)[O-])C(=O)OC,110.44,110.44,2.97,2.97,3.1199999,0.28999999,,2.6900001,1.0,25.0
560,4.2360001,True,Nortriptyline,1.0,1.0,263.37674,CNCCC=C1c2ccccc2CCc3c1cccc3,12.03,12.03,3.1700001,5.6500001,4.3200002,0.25999999,,10.0,2.0,20.0
561,3.0120001,True,Noscapine,8.0,0.0,413.4205,CN1CCc2cc3c(c(c2C1C4c5ccc(c(c5C(=O)O4)OC)OC)OC)OCO3,75.690002,75.690002,2.79,2.8299999,2.27,0.41,,6.3200002,2.0,30.0
562,2.6340001,True,Ondansetron,2.0,0.0,293.36295,Cc1nccn1CC2CCc3c(c4ccccc4n3C)C2=O,39.82,39.82,1.72,2.0699999,2.72,0.33000001,,7.5,3.0,22.0
563,5.6199999,True,Ospemifene,2.0,1.0,378.8912,c1ccc(cc1)/C(=C(/c2ccccc2)\c3ccc(cc3)OCCO)/CCCl,29.459999,29.459999,6.98,6.98,5.5599999,0.17,,,3.0,27.0
564,2.2320001,True,Oxprenolol,4.0,2.0,265.34802,CC(C)NCC(COc1ccccc1OCC=C)O,50.720001,50.720001,0.18000001,2.29,2.0899999,0.47,,9.4499998,1.0,19.0
565,-0.308,True,Oxybate,3.0,2.0,104.10452,C(CC(=O)O)CO,57.529999,57.529999,-3.4100001,-0.69999999,-0.57999998,0.75,4.6700001,,0.0,7.0
566,4.6459999,True,Oxybutynin,4.0,1.0,357.48642,CCN(CC)CC#CCOC(=O)C(c1ccccc1)(C2CCCCC2)O,49.77,49.77,4.29,5.1900001,4.8699999,0.58999997,,8.2399998,1.0,26.0
567,2.6259999,True,Oxyphencyclimine,5.0,1.0,344.44791,CN1CCCN=C1COC(=O)C(c2ccccc2)(C3CCCCC3)O,62.130001,62.130001,2.7,4.6900001,4.4499998,0.60000002,,10.91,1.0,25.0
568,2.7449999,True,Palonosetron,2.0,0.0,296.40665,c1cc2c3c(c1)C(=O)N(CC3CCC2)C4CN5CCC4CC5,23.549999,23.549999,0.81,2.6099999,2.1800001,0.63,,9.7700005,1.0,22.0
569,3.027,True,Panobinostat,3.0,4.0,349.42621,Cc1c(c2ccccc2[nH]1)CCNCc3ccc(cc3)/C=C/C(=O)NO,77.150002,77.150002,1.63,3.6199999,2.6400001,0.19,,9.29,3.0,26.0
570,1.5369999,True,Paramethadione,3.0,0.0,157.16713,CCC1(C(=O)N(C(=O)O1)C)C,46.610001,46.610001,0.83999997,0.83999997,0.41,0.70999998,,,0.0,11.0
571,3.2290001,True,Paroxetine,4.0,1.0,329.36539,c1cc(ccc1C2CCNCC2COc3ccc4c(c3)OCO4)F,39.720001,39.720001,1.67,3.8900001,4.2399998,0.37,,9.6800003,2.0,24.0
572,3.7409999,True,Pazopanib,7.0,2.0,437.51801,Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C,119.03,127.41,1.96,1.98,3.6500001,0.19,,6.3899999,4.0,31.0
573,3.572,True,Penbutolol,3.0,2.0,291.42834,CC(C)(C)NCC(COc1ccccc1C2CCCC2)O,41.48,41.48,2.0,4.1700001,3.6400001,0.67000002,,9.7700005,1.0,21.0
574,4.3730001,True,Pentazocine,2.0,1.0,285.42377,CC1C2Cc3ccc(cc3C1(CCN2CC=C(C)C)C)O,23.469999,23.469999,3.0,4.54,4.6700001,0.57999998,,8.9399996,1.0,21.0
575,1.0319999,True,Pentoxifylline,4.0,0.0,278.30701,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(c1=O)C,75.510002,75.510002,0.31999999,0.31999999,0.12,0.54000002,,,1.0,20.0
576,3.572,True,Perampanel,3.0,0.0,349.3847,c1ccc(cc1)n2cc(cc(c2=O)c3ccccc3C#N)c4ccccn4,56.990002,56.990002,3.7,3.7,4.1700001,0.0,,4.73,3.0,27.0
577,4.1100001,True,Pergolide,2.0,1.0,314.48813,CCCN1CC(CC2C1Cc3c[nH]c4c3c2ccc4)CSC,19.030001,44.330002,3.0899999,4.4899998,4.4000001,0.57999998,,9.6599998,2.0,22.0
578,2.437,True,Perindopril,6.0,2.0,368.46777,CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O,95.940002,95.940002,-0.19,3.3599999,1.21,0.83999997,3.1500001,5.6700001,0.0,26.0
579,0.84100002,True,Phenacemide,2.0,2.0,178.1879,c1ccc(cc1)CC(=O)NC(=O)N,72.190002,72.190002,0.87,0.87,0.87,0.11,,,1.0,13.0
580,1.307,True,Phenelzine,2.0,2.0,136.19427,c1ccc(cc1)CCNN,38.040001,38.040001,0.33000001,1.14,1.03,0.25,,8.0100002,1.0,10.0
581,1.461,True,Phenmetrazine,2.0,1.0,177.2429,CC1C(OCCN1)c2ccccc2,21.26,21.26,0.33000001,1.53,1.67,0.44999999,,8.5799999,1.0,13.0
582,1.709,True,Phenobarbital,3.0,2.0,232.23528,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,75.269997,75.269997,1.45,1.67,1.36,0.25,7.3099999,,1.0,17.0
583,4.5780001,True,Phenoxybenzamine,2.0,0.0,303.82639,CC(COc1ccccc1)N(CCCl)Cc2ccccc2,12.47,12.47,4.7199998,4.7800002,4.9200001,0.33000001,,6.5799999,2.0,21.0
584,0.80199999,True,Phenylpropanolamine,2.0,2.0,151.20563,CC(C(c1ccccc1)O)N,46.25,46.25,-1.0700001,0.81,0.57999998,0.33000001,,8.4700003,1.0,11.0
585,2.299,True,Phenytoin,2.0,2.0,252.26797,c1ccc(cc1)C2(C(=O)NC(=O)N2)c3ccccc3,58.200001,58.200001,2.49,2.52,2.0799999,0.07,,,2.0,19.0
586,5.5209999,True,Pimozide,2.0,1.0,461.54617,c1ccc2c(c1)[nH]c(=O)n2C3CCN(CC3)CCCC(c4ccc(cc4)F)c5ccc(cc5)F,35.580002,35.580002,4.9899998,6.3800001,6.4000001,0.31999999,,9.6700001,3.0,34.0
587,4.1020002,True,Pioglitazone,5.0,1.0,356.43869,CCc1ccc(nc1)CCOc2ccc(cc2)CC3C(=O)NC(=O)S3,68.290001,93.589996,1.89,2.9400001,3.53,0.31999999,6.3499999,5.5300002,2.0,25.0
588,1.905,True,Pirfenidone,1.0,0.0,185.22185,Cc1ccc(=O)n(c1)c2ccccc2,20.309999,20.309999,1.8200001,1.8200001,2.4000001,0.079999998,,,1.0,14.0
589,1.7130001,True,Pramipexole,3.0,2.0,211.32709,CCCNC1CCc2c(sc(n2)N)C1,50.939999,79.169998,-0.54000002,1.42,1.17,0.69999999,,9.4700003,1.0,14.0
590,3.9879999,True,Prasugrel,4.0,0.0,373.4411,CC(=O)Oc1cc2c(s1)CCN(C2)C(c3ccccc3F)C(=O)C4CC4,46.610001,74.839996,3.1700001,3.1700001,3.4300001,0.40000001,,4.0700002,2.0,26.0
591,2.477,True,Praziquantel,2.0,0.0,312.40604,c1ccc2c(c1)CCN3C2CN(CC3=O)C(=O)C4CCCCC4,40.619999,40.619999,2.4400001,2.4400001,3.3599999,0.57999998,,,1.0,23.0
592,1.127,True,Procainamide,3.0,2.0,235.32533,CCN(CC)CCNC(=O)c1ccc(cc1)N,58.360001,58.360001,-0.79000002,1.1,1.42,0.46000001,,9.8599997,1.0,17.0
593,1.515,True,Procarbazine,3.0,3.0,221.29875,CC(C)NC(=O)c1ccc(cc1)CNNC,53.16,53.16,0.079999998,0.76999998,-0.079999998,0.41999999,,7.8499999,1.0,16.0
